,WordText,WordTextLower,CategoryLabel
16519,the United Nations Headquarters Agreement,the united nations headquarters agreement,ORG
16520,the previous 12 months,the previous 12 months,DATE
16521,section 7031(d,section 7031(d,LAW
16522,section 8204,section 8204,LAW
16523,110–246,110–246,CARDINAL
16524,"Democracy
	 Programs","democracy
	 programs",ORG
16525,Program Prioritization,program prioritization,ORG
16526,section 2111(c)(1,section 2111(c)(1,LAW
16527,"the Assistant Administrator for Democracy, Conflict","the assistant administrator for democracy, conflict",ORG
16528,USAID Administrator,usaid administrator,ORG
16529,Related Programs Act,related programs act,ACT
16530,DRL,drl,ORG
16531,4028(a)(2,4028(a)(2,CARDINAL
16532,Broadcasting Board of Governors,broadcasting board of governors,ORG
16533,International Broadcasting Operations,international broadcasting operations,ORG
16534,section 402(b)(1,section 402(b)(1,LAW
16535,6442(b)(1,6442(b)(1,CARDINAL
16536,Burmese,burmese,NORP
16537,660,660,CARDINAL
16538,Global Security Contingency Fund,global security contingency fund,ORG
16539,the World Food Programme,the world food programme,ORG
16540,the Exchange Visitor Program,the exchange visitor program,ORG
16541,the Mutual Educational and Cultural Exchange,the mutual educational and cultural exchange,ORG
16542,Partner Vetting,partner vetting,ORG
16543,"up to $125,000,000","up to $125,000,000",MONEY
16544,the Civil Aspects of International Child Abductions,the civil aspects of international child abductions,ORG
16545,Hague,hague,GPE
16546,"October 25, 1980","october 25, 1980",DATE
16547,Cultural Preservation Project,cultural preservation project,ORG
16548,625(j)(1,625(j)(1,CARDINAL
16549,2385(j)(1,2385(j)(1,CARDINAL
16550,"October 1, 2010","october 1, 2010",DATE
16551,"The Foreign Operations,","the foreign operations,",ORG
16552,section 599D,section 599d,LAW
16553,section 599E,section 599e,LAW
16554,1015(b,1015(b,DATE
16555,Appropriate Congressional Committees,appropriate congressional committees,ORG
16556,Southern Kordofan,southern kordofan,PERSON
16557,Western Kordofan,western kordofan,ORG
16558,Arab,arab,NORP
16559,"Palestinian
	 ","palestinian
	 ",ORG
16560,Palestinian,palestinian,NORP
16561,the Palestinian Authority,the palestinian authority,ORG
16562,Jerusalem,jerusalem,GPE
16563,Jericho,jericho,GPE
16564,the Palestinian Broadcasting Corporation,the palestinian broadcasting corporation,ORG
16565,West Bank,west bank,GPE
16566,Gaza Program,gaza program,ORG
16567,2106,2106,DATE
16568,Tsunami Relief,tsunami relief,PERSON
16569,all Palestinian Authority,all palestinian authority,ORG
16570,Israelis,israelis,NORP
16571,Palestine,palestine,GPE
16572,Liberation Organization,liberation organization,ORG
16573,Middle east,middle east,LOC
16574,"north
	 africa","north
	 africa",GPE
16575,1110,1110,DATE
16576,the Year 2012,the year 2012,EVENT
16577,Civil Associations,civil associations,ORG
16578,Foundations Support Fund,foundations support fund,ORG
16579,Egyptian,egyptian,NORP
16580,Giulio Regeni,giulio regeni,PERSON
16581,University of Cambridge,university of cambridge,ORG
16582,the Joint Comprehensive Plan of Action,the joint comprehensive plan of action,ACT
16583,United Nations Security Council Resolution 2231,united nations security council resolution 2231,ORG
16584,Near Eastern Affairs,near eastern affairs,ORG
16585,section 7041(c)(2,section 7041(c)(2,LAW
16586,section 135,section 135,LAW
16587,the Kurdistan Region,the kurdistan region,LOC
16588,"less than $1,500,000,000","less than $1,500,000,000",MONEY
16589,"1,082,400,000","1,082,400,000",MONEY
16590,the Lebanese Internal Security Forces,the lebanese internal security forces,ORG
16591,ISF,isf,ORG
16592,the Lebanese Armed Forces (LAF,the lebanese armed forces (laf,ORG
16593,LAF,laf,ORG
16594,september 2012,september 2012,DATE
16595,Benghazi,benghazi,GPE
16596,7041(f)(2,7041(f)(2,CARDINAL
16597,K of,k of,ORG
16598,Morocco,morocco,GPE
16599,section 7041(i)(3,section 7041(i)(3,LAW
16600,"less than $165,400,000","less than $165,400,000",MONEY
16601,Palestinians,palestinians,NORP
16602,International Criminal Court,international criminal court,ORG
16603,Fiscal Years 1988 and 1989,fiscal years 1988 and 1989,DATE
16604,March 2016,march 2016,DATE
16605,United States Army,united states army,ORG
16606,Taylor Force,taylor force,PERSON
16607,Palestinian Authority Accountability Fund,palestinian authority accountability fund,ORG
16608,section 1404,section 1404,DATE
16609,Western Sahara,western sahara,LOC
16610,the United Nations Mission for the Referendum,the united nations mission for the referendum,ORG
16611,the Western Sahara,the western sahara,LOC
16612,Boko Haram,boko haram,PERSON
16613,Chad,chad,GPE
16614,Nigeria,nigeria,GPE
16615,Central African Republic,central african republic,GPE
16616,the Central African Republic,the central african republic,ORG
16617,section 7029(b)(2,section 7029(b)(2,LAW
16618,the South Omo,the south omo,LOC
16619,Gambella,gambella,PERSON
16620,Lake chad basin countries,lake chad basin countries,LOC
16621,section 7042(i,section 7042(i,DATE
16622,Terrain,terrain,PERSON
16623,Juba,juba,GPE
16624,"July 11, 2016","july 11, 2016",DATE
16625,the Comprehensive Peace Agreement,the comprehensive peace agreement,ORG
16626,Darfur,darfur,GPE
16627,Southern Kordofan State,southern kordofan state,ORG
16628,Blue Nile State,blue nile state,ORG
16629,Abyei,abyei,GPE
16630,Thailand,thailand,GPE
16631,Rakhine,rakhine,ORG
16632,Rohingya,rohingya,PRODUCT
16633,Shan,shan,GPE
16634,June,june,DATE
16635,Kachin,kachin,ORG
16636,December,december,DATE
16637,U Ko Ni,u ko ni,PERSON
16638,7043(b)(7,7043(b)(7,CARDINAL
16639,"September 14, 2016 United","september 14, 2016 united",DATE
16640,cambodian,cambodian,NORP
16641,212(a)(3)(C,212(a)(3)(c,CARDINAL
16642,1182(a)(3)(C,1182(a)(3)(c,DATE
16643,the North Korea Sanctions,the north korea sanctions,ORG
16644,PRC,prc,GPE
16645,section 7043(e)(3,section 7043(e)(3,LAW
16646,the Philippine Department of Health,the philippine department of health,ORG
16647,Tibet,tibet,GPE
16648,Tibetans,tibetans,NORP
16649,Tibetan,tibetan,NORP
16650,South,south,LOC
16651,the New Development Partnership,the new development partnership,ORG
16652,the High Council on Rule of Law and Anti Corruption,the high council on rule of law and anti corruption,ORG
16653,the Brussels Conference,the brussels conference,ORG
16654,October 2016,october 2016,DATE
16655,7013,7013,DATE
16656,section 7012 of,section 7012 of,LAW
16657,"less than $121,480,000","less than $121,480,000",MONEY
16658,the Haqqani Network,the haqqani network,ORG
16659,the Quetta Shura Taliban,the quetta shura taliban,ORG
16660,Lashkar,lashkar,GPE
16661,Tayyiba,tayyiba,GPE
16662,Jaish,jaish,NORP
16663,"Mohammed, Al Qaeda","mohammed, al qaeda",ORG
16664,Pakistani,pakistani,NORP
16665,2467(6,2467(6,CARDINAL
16666,"33,000,000","33,000,000",MONEY
16667,Shakil Afridi,shakil afridi,PERSON
16668,Osama bin Laden,osama bin laden,PERSON
16669,section 7044(d)(4,section 7044(d)(4,LAW
16670,United Nations Human Rights Council Resolution,united nations human rights council resolution,ORG
16671,"October, 2015","october, 2015",DATE
16672,Latin America,latin america,LOC
16673,Caribbean,caribbean,LOC
16674,the United States Strategy for Engagement,the united states strategy for engagement,GPE
16675,An additional 50 percent,an additional 50 percent,PERCENT
16676,the Office of the Attorney General,the office of the attorney general,ORG
16677,the International Commission,the international commission,ORG
16678,Impunity,impunity,ORG
16679,"less than $391,253,000","less than $391,253,000",MONEY
16680,the Government of Colombia,the government of colombia,ORG
16681,the Government of Haiti,the government of haiti,ORG
16682,Haitian Coast Guard,haitian coast guard,ORG
16683,"less than $105,325,000","less than $105,325,000",MONEY
16684,"less than $420,780,000","less than $420,780,000",MONEY
16685,Soviet Union,soviet union,GPE
16686,Independent State,independent state,ORG
16687,the Helsinki Final Act,the helsinki final act,ACT
16688,azerbaijani,azerbaijani,ORG
16689,Azerbaijan,azerbaijan,GPE
16690,Mehman Aliyev,mehman aliyev,PERSON
16691,Turan,turan,GPE
16692,216(a)(2)(B)(i,216(a)(2)(b)(i,CARDINAL
16693,the Russia Sanctions Review Act,the russia sanctions review act,ACT
16694,the International Criminal Court,the international criminal court,ORG
16695,"UNITED
	 NATIONS","united
	 nations",ORG
16696,United Nations Delegations,united nations delegations,ORG
16697,2405(j)(1,2405(j)(1,CARDINAL
16698,United Nations,united nations,ORG
16699,United Nations Human Rights Council,united nations human rights council,ORG
16700,United Nations Relief and Works Agency,united nations relief and works agency,ORG
16701,the United Nations Relief and Works Agency,the united nations relief and works agency,ORG
16702,UNRWA,unrwa,ORG
16703,the United Nations Headquarters,the united nations headquarters,ORG
16704,"section 301 of the Department of State Authorities Act, Fiscal Year 2017","section 301 of the department of state authorities act, fiscal year 2017",ACT
16705,Contributions for International Peacekeeping Activities,contributions for international peacekeeping activities,ACT
16706,National Security Interest,national security interest,ORG
16707,2151a,2151a,DATE
16708,"international
	 ","international
	 ",ORG
16709,the Committees on Appropriations at least 5 days,the committees on appropriations at least 5 days,ORG
16710,Transfer Authority,transfer authority,ORG
16711,Andean Counterdrug Programs,andean counterdrug programs,ORG
16712,Aircraft Coordination,aircraft coordination,ORG
16713,"September 30, 2009","september 30, 2009",DATE
16714,104,104,ORG
16715,104A,104a,CARDINAL
16716,104B,104b,CARDINAL
16717,104C,104c,CARDINAL
16718,United nations population fund,united nations population fund,ORG
16719,UNFPA,unfpa,ORG
16720,"Up to $93,000,000","up to $93,000,000",MONEY
16721,"Disaster Surge
 Capacity","disaster surge
 capacity",ORG
16722,7601,7601,DATE
16723,the Global Fund to Fight AIDS,the global fund to fight aids,ORG
16724,Tuberculosis and Malaria (Global Fund,tuberculosis and malaria (global fund,ORG
16725,the Global Fund,the global fund,ORG
16726,Contagious Infectious Disease Outbreaks,contagious infectious disease outbreaks,ORG
16727,a Public Health Emergency of International Concern,a public health emergency of international concern,ORG
16728,Complex Crises Fund,complex crises fund,ORG
16729,"gender
	 ","gender
	 ",ORG
16730,"Gender
 Equality","gender
 equality",ORG
16731,Gender Based,gender based,ORG
16732,Large for Global Women’s Issues,large for global women’s issues,ORG
16733,the Senior Coordinator for Gender Equality and Women’s Empowerment,the senior coordinator for gender equality and women’s empowerment,ORG
16734,"up to $500,000,000","up to $500,000,000",MONEY
16735,"less than $75,000,000","less than $75,000,000",MONEY
16736,"less than $235,000,000","less than $235,000,000",MONEY
16737,"less than $269,000,000","less than $269,000,000",MONEY
16738,"less than $90,664,000","less than $90,664,000",MONEY
16739,"December 30, 2013","december 30, 2013",DATE
16740,IFI,ifi,ORG
16741,114–79,114–79,CARDINAL
16742,"less than $123,500,000","less than $123,500,000",MONEY
16743,"less than $1,000,600,000","less than $1,000,600,000",MONEY
16744,113–79,113–79,CARDINAL
16745,"less than $265,000,000","less than $265,000,000",MONEY
16746,"less than $400,000,000","less than $400,000,000",MONEY
16747,Paul Simon Water,paul simon water,PERSON
16748,the Poor Act of 2005,the poor act of 2005,ACT
16749,109–121,109–121,CARDINAL
16750,234,234,CARDINAL
16751,the Inspector General Act,the inspector general act,ACT
16752,Inspector General,inspector general,ORG
16753,5 calendar days,5 calendar days,DATE
16754,future year,future year,DATE
16755,United States Emergency Refugee,united states emergency refugee,ORG
16756,Migration Assistance Fund,migration assistance fund,ORG
16757,Related Assistance,related assistance,PERSON
16758,section 23(a,section 23(a,LAW
16759,Major Defense Equipment,major defense equipment,ORG
16760,the Quadrennial Diplomacy and Development Review,the quadrennial diplomacy and development review,ORG
16761,a targeted period of years,a targeted period of years,DATE
16762,Occupation,occupation,EVENT
16763,Aggression,aggression,ORG
16764,international monetary fund,international monetary fund,ORG
16765,7086(b,7086(b,DATE
16766,the International Monetary Fund,the international monetary fund,ORG
16767,IMF,imf,ORG
16768,51(c)(2,51(c)(2,DATE
16769,the Special Defense Acquisition Fund,the special defense acquisition fund,ORG
16770,EXTREMISM,extremism,ORG
16771,section 7073(a)(1,section 7073(a)(1,LAW
16772,7080,7080,CARDINAL
16773,the Enterprise Fund,the enterprise fund,ORG
16774,Reorganization Plans,reorganization plans,ORG
16775,Spending Report,spending report,ORG
16776,Congressional Budget Justification,congressional budget justification,ORG
16777,113–187,113–187,DATE
16778,the National Archives and Records Administration,the national archives and records administration,ORG
16779,section 7077(c)(3,section 7077(c)(3,LAW
16780,1.2,1.2,CARDINAL
16781,the Managing Government Records Directive,the managing government records directive,ORG
16782,M–12–18,m–12–18,CARDINAL
16783,January 2016 Evaluation,january 2016 evaluation,DATE
16784,FOIA Process,foia process,ORG
16785,16 01,16 01,CARDINAL
16786,Freedom of Information Act,freedom of information act,ACT
16787,"GLOBAL INTERNET
	 FREEDOM","global internet
	 freedom",ORG
16788,BBG,bbg,ORG
16789,106–46,106–46,DATE
16790,"July 21, 1999","july 21, 1999",DATE
16791,"December 2, 1999","december 2, 1999",DATE
16792,"Disability
	 ","disability
	 ",ORG
16793,the Special Presidential Envoy for Hostage Affairs,the special presidential envoy for hostage affairs,ORG
16794,the Office of Policy Planning,the office of policy planning,ORG
16795,the North America Free Trade Agreement Implementation Act,the north america free trade agreement implementation act,ACT
16796,The Asian Development Bank,the asian development bank,ORG
16797,22 U.S.C. 285,22 u.s.c. 285,MONEY
16798,Bank,bank,ORG
16799,"189,580,000","189,580,000",MONEY
16800,eleventh,eleventh,ORDINAL
16801,The International Development Association Act,the international development association act,ACT
16802,Eighteenth,eighteenth,DATE
16803,"3,291,030,000","3,291,030,000",MONEY
16804,The African Development Fund Act,the african development fund act,ACT
16805,290,290,CARDINAL
16806,"513,900,000","513,900,000",MONEY
16807,"the Bureau of Population, Refugees","the bureau of population, refugees",ORG
16808,PRM,prm,ORG
16809,"Population, Refugees","population, refugees",ORG
16810,Article 36(1)(b,article 36(1)(b,LAW
16811,the Vienna Convention on Consular Relations,the vienna convention on consular relations,EVENT
16812,Vienna,vienna,GPE
16813,"April 24, 1963","april 24, 1963",DATE
16814,the court of appeals,the court of appeals,ORG
16815,the Warfighter Information Network Tactical,the warfighter information network tactical,ORG
16816,"later than January 30, 2018","later than january 30, 2018",DATE
16817,WIN T Increment,win t increment,ORG
16818,the cold war,the cold war,EVENT
16819,"August 7, 2015","august 7, 2015",DATE
16820,U.S.S.,u.s.s.,GPE
16821,Gerald R. Ford,gerald r. ford,PERSON
16822,CVN–78,cvn–78,ORG
16823,John F. Kennedy,john f. kennedy,PERSON
16824,CVN–79,cvn–79,ORG
16825,the Defense Planning Guidance Defeat/Deny,the defense planning guidance defeat/deny,ORG
16826,every three years,every three years,DATE
16827,John C. Stennis,john c. stennis,PERSON
16828,CVN–74,cvn–74,PRODUCT
16829,Harry S. Truman,harry s. truman,PERSON
16830,CVN–75,cvn–75,NORP
16831,Ronald Reagan,ronald reagan,PERSON
16832,CVN–76,cvn–76,ORG
16833,George H.W. Bush,george h.w. bush,PERSON
16834,six years,six years,DATE
16835,a fiscal year after fiscal year 2018,a fiscal year after fiscal year 2018,DATE
16836,less than six feet,less than six feet,QUANTITY
16837,less than 21 feet,less than 21 feet,QUANTITY
16838,80 days,80 days,DATE
16839,less than four,less than four,CARDINAL
16840,Arleigh Burke,arleigh burke,PERSON
16841,LHA Replacement,lha replacement,ORG
16842,114–328,114–328,CARDINAL
16843,five fiscal years,five fiscal years,DATE
16844,seven fiscal years,seven fiscal years,DATE
16845,V–22 Osprey,v–22 osprey,PERSON
16846,2306b(k,2306b(k,DATE
16847,seven years,seven years,DATE
16848,"more than $661,000,000","more than $661,000,000",MONEY
16849,C–5,c–5,ORG
16850,less than 301,less than 301,CARDINAL
16851,Program Requirements,program requirements,ORG
16852,PAR Program,par program,ORG
16853,PAR,par,ORG
